epoch,val_loss,accuracy,auc,precision,recall,f1_score
86,0.6854611039161682,0.6577777777777778,0.6819743741897202,0.63107822410148,0.758576874205845,0.6889786497403346
87,0.690708339214325,0.6457142857142857,0.6782648236895233,0.6211640211640211,0.7458703939008895,0.6778290993071594
88,0.6861867308616638,0.6571428571428571,0.6781084114319623,0.632368703108253,0.7496823379923762,0.686046511627907
89,0.6857332587242126,0.6565079365079365,0.6852533878572489,0.6292016806722689,0.761118170266836,0.6889016676250719
90,0.6872465014457703,0.6565079365079365,0.681561574829559,0.629746835443038,0.758576874205845,0.6881844380403458
91,0.685297429561615,0.6533333333333333,0.6828080353975452,0.6283280085197018,0.7496823379923762,0.6836616454229433
92,0.6827259659767151,0.6628571428571428,0.6800474396764684,0.6370449678800857,0.7560355781448539,0.6914584543869843
93,0.6839163899421692,0.6628571428571428,0.6832192222602056,0.6347368421052632,0.7662007623888183,0.694300518134715
94,0.684415876865387,0.6653968253968254,0.6853235314985262,0.6337448559670782,0.7827191867852605,0.7003979533826038
95,0.6813893914222717,0.6704761904761904,0.6797136526938383,0.6413502109704642,0.772554002541296,0.700864553314121
96,0.6800740957260132,0.6704761904761904,0.6832716284289759,0.6413502109704642,0.772554002541296,0.700864553314121
97,0.6831972002983093,0.6596825396825396,0.6801191958152464,0.6348012889366272,0.7509529860228716,0.6880093131548312
98,0.6834250688552856,0.6571428571428571,0.6775770935055051,0.6335135135135135,0.7445997458703939,0.6845794392523364
99,0.6850059628486633,0.6584126984126984,0.6753187907558743,0.6328708644610459,0.7534942820838628,0.6879350348027842
100,0.6835770010948181,0.6641269841269841,0.68364089035662,0.6340956340956341,0.7750952986022872,0.6975414522584333
