epoch,val_loss,accuracy,auc,precision,recall,f1_score
30,0.6173452138900757,0.5676190476190476,0.7238388405497971,0.5364010989010989,0.9923761118170267,0.6963887650468124
31,0.6143206357955933,0.5726984126984127,0.7246483142951129,0.5394190871369294,0.9911054637865311,0.6986117330944918
32,0.6115339398384094,0.5815873015873015,0.7255045504679466,0.5448179271708683,0.98856416772554,0.7024830699774266
33,0.6089919209480286,0.5904761904761905,0.7264446365108133,0.550354609929078,0.9860228716645489,0.706417842512517
34,0.606709361076355,0.5993650793650793,0.7271702603860964,0.5559540889526542,0.9847522236340533,0.7106831728564879
35,0.6046860218048096,0.6038095238095238,0.728082127722702,0.5591866376180101,0.9783989834815756,0.711645101663586
36,0.6029399037361145,0.6082539682539683,0.7288295203142435,0.5623167155425219,0.974587039390089,0.7131566713156672
37,0.6014426350593567,0.6152380952380953,0.729622869084553,0.5672862453531599,0.9695044472681067,0.7157598499061913
38,0.6001887917518616,0.626031746031746,0.7305855300924283,0.575,0.9644218551461246,0.7204556241101091
39,0.5991750955581665,0.6279365079365079,0.7314046788227477,0.5766590389016019,0.9606099110546379,0.7206863679694948
40,0.5984090566635132,0.6342857142857142,0.7323544398506182,0.5818463925523661,0.9529860228716646,0.7225433526011561
41,0.5978705883026123,0.6368253968253968,0.7332735634259768,0.5839188134270101,0.9504447268106735,0.723404255319149
42,0.5975469350814819,0.6387301587301587,0.7339798373312523,0.585423197492163,0.9491740787801779,0.724188075618032
43,0.5974437594413757,0.6425396825396825,0.7346941737240307,0.5890302066772655,0.9415501905972046,0.7246943765281174
44,0.5975316166877747,0.646984126984127,0.7351859854617225,0.5926222935044105,0.9390088945362135,0.7266470009832842
45,0.59779953956604,0.6444444444444445,0.73569230967692,0.5919028340080972,0.928843710292249,0.7230464886251237
46,0.5982406139373779,0.6457142857142857,0.7361808964196105,0.5936222403924775,0.9224904701397713,0.7223880597014926
47,0.5988532900810242,0.6507936507936508,0.7364195460497036,0.597691673536686,0.9212198221092758,0.725
48,0.5996295809745789,0.652063492063492,0.7368533078773729,0.5990057995028998,0.9186785260482846,0.7251755265797393
49,0.6005550026893616,0.653968253968254,0.73723063229252,0.6003316749585407,0.9199491740787802,0.7265429001505268
50,0.601611852645874,0.6558730158730158,0.7374773444101161,0.6019983347210658,0.9186785260482846,0.727364185110664
51,0.6027954816818237,0.6552380952380953,0.7377385690052181,0.6023489932885906,0.9123252858958069,0.7256189994946943
52,0.6041210889816284,0.6558730158730158,0.7378756312927715,0.6030277544154752,0.9110546378653113,0.7257085020242915
53,0.6055777668952942,0.6584126984126984,0.7379369061977954,0.6050632911392405,0.9110546378653113,0.7271805273833671
54,0.6071566939353943,0.659047619047619,0.7382061932804005,0.6059322033898306,0.9085133418043202,0.7269954245043213
55,0.6088387370109558,0.659047619047619,0.7382577932004206,0.606473594548552,0.9047013977128335,0.7261601223865375
56,0.6106287837028503,0.660952380952381,0.7383779242642173,0.6080273270708796,0.9047013977128335,0.7272727272727273
57,0.6125416159629822,0.6603174603174603,0.7384190429504833,0.6078767123287672,0.9021601016518425,0.7263427109974424
58,0.6145689487457275,0.659047619047619,0.7384706428705036,0.6077586206896551,0.8958068614993647,0.724191063174114
59,0.6166817545890808,0.6596825396825396,0.7384174304529828,0.6082830025884383,0.8958068614993647,0.7245632065775951
60,0.6188920140266418,0.659047619047619,0.7383674430304633,0.6081314878892734,0.8932655654383735,0.7236232629953679
61,0.6212223768234253,0.6622222222222223,0.7382723056779261,0.6107732406602954,0.8932655654383735,0.7254901960784313
62,0.623645544052124,0.659047619047619,0.7381884558078936,0.6090750436300174,0.8869123252858958,0.7221934816347646
63,0.6261230111122131,0.6584126984126984,0.7381932933003954,0.6091148115687993,0.8831003811944091,0.720954356846473
64,0.6286551356315613,0.6634920634920635,0.7383448680654545,0.6134157105030892,0.8831003811944091,0.7239583333333334
65,0.631281852722168,0.6660317460317461,0.7382723056779261,0.6157941437444543,0.8818297331639136,0.7251828631138976
66,0.6339928507804871,0.6634920634920635,0.7382416682254141,0.6142222222222222,0.8780177890724269,0.7228033472803347
67,0.6367547512054443,0.6653968253968254,0.7381545933603804,0.6158645276292335,0.8780177890724269,0.7239392352016762
68,0.63953697681427,0.6666666666666666,0.7381400808828746,0.6171735241502684,0.8767471410419314,0.7244094488188977
69,0.642371416091919,0.6660317460317461,0.7381916808028948,0.6168307967770814,0.8754764930114358,0.7237394957983193
70,0.6452820897102356,0.6673015873015873,0.7382045807828999,0.6181491464510332,0.8742058449809402,0.7242105263157895
71,0.6482372283935547,0.6679365079365079,0.7383416430704531,0.618491921005386,0.8754764930114358,0.7248816412414518
72,0.651267945766449,0.6679365079365079,0.7383126181154419,0.6187050359712231,0.8742058449809402,0.7245918904686677
73,0.6544206142425537,0.6704761904761904,0.7384222679454846,0.6209386281588448,0.8742058449809402,0.7261213720316623
74,0.6576622724533081,0.6698412698412698,0.7384964428305136,0.6208144796380091,0.8716645489199492,0.7251585623678647
75,0.6609684824943542,0.6698412698412698,0.7385157928005212,0.6212534059945504,0.8691232528589581,0.7245762711864406
76,0.6643560528755188,0.6736507936507936,0.7384706428705035,0.6246575342465753,0.8691232528589581,0.7268862911795961
77,0.667832612991333,0.6742857142857143,0.7384658053780017,0.6252285191956124,0.8691232528589581,0.7272727272727273
78,0.6714189052581787,0.6749206349206349,0.7383996929804759,0.6260311640696609,0.8678526048284625,0.7273695420660277
79,0.6750789284706116,0.6749206349206349,0.7384754803630056,0.6271970397779834,0.8614993646759848,0.7259100642398287
80,0.6787972450256348,0.6742857142857143,0.7383803430104683,0.62708719851577,0.8589580686149937,0.7249329758713137
81,0.6826500296592712,0.6711111111111111,0.7382352182354117,0.6248839368616528,0.855146124523507,0.7221030042918455
82,0.6866435408592224,0.6698412698412698,0.7380659059978456,0.6241860465116279,0.8526048284625158,0.7207303974221267
83,0.6907516717910767,0.6673015873015873,0.7379498061778005,0.6232427366447985,0.8449809402795425,0.7173678532901834
84,0.6950204372406006,0.6653968253968254,0.7377176065377098,0.6221804511278195,0.841168996188056,0.7152890329551593
85,0.6993760466575623,0.6666666666666666,0.7375273318326356,0.623352165725047,0.841168996188056,0.7160627366143861
86,0.7037670016288757,0.6666666666666666,0.7373547946000685,0.6235849056603774,0.8398983481575604,0.715755278830536
87,0.7082628607749939,0.6647619047619048,0.7371419449299854,0.6227488151658768,0.8348157560355781,0.7133550488599348
88,0.7128682732582092,0.6653968253968254,0.7369758576874206,0.6233396584440227,0.8348157560355781,0.7137425312330256
89,0.7175701260566711,0.6647619047619048,0.7367710705048407,0.6229819563152896,0.8335451080050826,0.7130434782608696
90,0.7225151658058167,0.6653968253968254,0.7365211333922433,0.623574144486692,0.8335451080050826,0.713431212615552
91,0.7274277210235596,0.6653968253968254,0.7362534588071389,0.6245210727969349,0.8284625158831004,0.7121791370835608
92,0.7326109409332275,0.6666666666666666,0.7359954592070382,0.6259615384615385,0.8271918678526048,0.7126436781609196
93,0.7376900315284729,0.6673015873015873,0.7356761847019138,0.6265640038498557,0.8271918678526048,0.7130339539978094
94,0.742967963218689,0.6698412698412698,0.7353423977192834,0.6292352371732817,0.8259212198221093,0.7142857142857143
95,0.7483423948287964,0.6692063492063492,0.7350440856816672,0.6286266924564797,0.8259212198221093,0.7138934651290499
96,0.7537415027618408,0.6692063492063492,0.7348650984590974,0.6288759689922481,0.8246505717916137,0.7135788894997251
97,0.7593613266944885,0.6692063492063492,0.7345022865214559,0.6288759689922481,0.8246505717916137,0.7135788894997251
98,0.7647960782051086,0.6698412698412698,0.73412818710131,0.6299902629016553,0.8221092757306226,0.7133406835722161
99,0.7707414031028748,0.6692063492063492,0.733833100058695,0.629126213592233,0.8233799237611181,0.71326362135388
100,0.7761948108673096,0.6711111111111111,0.7333687007785137,0.631219512195122,0.8221092757306226,0.7141280353200883
